term_str,term_rank,n,n_chars,p,i,max_pos,n_pos,stop,max_pos_group,term_rank2,zipf_k,zipf_k2,df,idf,tfidf_mean,tfidf_max,dfidf,dfidf2
dwelling,2259,77,8,4.334975369458128e-05,14.493616678097329,NN,3,0,NN,686,173943,52822,49.0,1.0687158123694598,0.0006094593097396808,0.002492008889602338,52.36707480610353,0.09123183764129536
british,1374,132,7,7.431386347642505e-05,13.716009099433776,JJ,3,0,JJ,631,181368,83292,49.0,1.0687158123694598,0.0005055094454879524,0.0033798729043942434,52.36707480610353,0.09123183764129536
sounded,2858,58,7,3.265306122448979e-05,14.902422223664658,VBD,4,0,VB,705,165764,40890,49.0,1.0687158123694598,0.0004555750330402043,0.0012048656283759412,52.36707480610353,0.09123183764129536
charming,2670,63,8,3.54679802955665e-05,14.783123295292311,VBG,3,0,VB,700,168210,44100,49.0,1.0687158123694598,0.0005455652414268148,0.0013075642076298447,52.36707480610353,0.09123183764129536
muttered,3058,54,8,3.040112596762843e-05,15.00551571662876,VBD,6,0,VB,709,165132,38286,49.0,1.0687158123694598,0.0004937656993335594,0.0011591277791425812,52.36707480610353,0.09123183764129536
bowed,2912,57,5,3.209007741027445e-05,14.927513204627488,VBD,6,0,VB,706,165984,40242,49.0,1.0687158123694598,0.0005336319229072094,0.001373670709986452,52.36707480610353,0.09123183764129536
properly,2595,65,8,3.6593947923997184e-05,14.738035405763776,RB,4,0,RB,698,168675,45370,49.0,1.0687158123694598,0.00037565264572666905,0.0008869010891032861,52.36707480610353,0.09123183764129536
groups,2371,73,6,4.109781843771992e-05,14.570578659912211,NNS,3,0,NN,690,173083,50370,49.0,1.0687158123694598,0.0005196992870167999,0.0020499663920130304,52.36707480610353,0.09123183764129536
fool,2166,81,4,4.560168895144265e-05,14.420553215907605,NN,5,0,NN,682,175446,55242,49.0,1.0687158123694598,0.000533598629836224,0.0021391429390901916,52.36707480610353,0.09123183764129536
has,89,2161,3,0.0012166080225193,9.682919861932724,VBZ,9,1,VB,89,192329,192329,436.0,0.11942540312938749,0.00017283130331080673,0.001329904266474248,52.06947576441294,0.09071337241186923
build,2465,69,5,3.884588318085855e-05,14.65187876201406,VB,4,0,VB,694,170085,47886,48.0,1.0776706550223862,0.00041325766630837104,0.0014627358738003207,51.72819144107454,0.0901188004199905
ascent,2424,71,6,3.997185080928923e-05,14.610656099287548,NN,4,0,NN,692,172104,49132,48.0,1.0776706550223862,0.0005408459251310132,0.0030528913740010943,51.72819144107454,0.0901188004199905
coffee,2049,85,6,4.7853624208304014e-05,14.351012282654528,NN,5,0,NN,678,174165,57630,48.0,1.0776706550223862,0.0005948861386713293,0.005067416873146017,51.72819144107454,0.0901188004199905
sustained,2196,79,9,4.4475721323011965e-05,14.456622470615129,VBN,5,0,VB,684,173484,54036,48.0,1.0776706550223862,0.0003932773742702119,0.0010858142619872909,51.72819144107454,0.0901188004199905
dirty,2034,86,5,4.841660802251936e-05,14.334138464090133,JJ,6,0,JJ,677,174924,58222,48.0,1.0776706550223862,0.00042658120974600197,0.0012730899645863984,51.72819144107454,0.0901188004199905
risen,3056,54,5,3.040112596762843e-05,15.00551571662876,VBN,6,0,VB,709,165024,38286,48.0,1.0776706550223862,0.0004374219953531579,0.0016503379096820617,51.72819144107454,0.0901188004199905
novel,2580,66,5,3.7156931738212525e-05,14.716009099433776,JJ,5,0,JJ,697,170280,46002,48.0,1.0776706550223862,0.0003856129171620889,0.0017051750870607377,51.72819144107454,0.0901188004199905
agree,2907,57,5,3.209007741027445e-05,14.927513204627488,VB,3,0,VB,706,165699,40242,48.0,1.0776706550223862,0.0004785731988464159,0.00177980289846802,51.72819144107454,0.0901188004199905
naked,2825,59,5,3.3216045038705135e-05,14.877760169430388,JJ,6,0,JJ,704,166675,41536,48.0,1.0776706550223862,0.0005128939313891834,0.0016336594062997265,51.72819144107454,0.0901188004199905
ladder,1502,122,6,6.868402533427164e-05,13.829665881229344,NN,5,0,NN,641,183244,78202,48.0,1.0776706550223862,0.0008807785198295623,0.006048665977674759,51.72819144107454,0.0901188004199905
follows,2457,70,7,3.940886699507389e-05,14.631120201847263,VBZ,3,0,VB,693,171990,48510,48.0,1.0776706550223862,0.0005428682025941568,0.002033340858532804,51.72819144107454,0.0901188004199905
valley,1585,114,6,6.41801548205489e-05,13.927513204627488,NN,3,0,NN,649,180690,73986,48.0,1.0776706550223862,0.0006449592592541648,0.0017028175469443196,51.72819144107454,0.0901188004199905
preserved,3046,54,9,3.040112596762843e-05,15.00551571662876,VBD,5,0,VB,709,164484,38286,48.0,1.0776706550223862,0.0004954883825458288,0.0025781594617760436,51.72819144107454,0.0901188004199905
awake,2562,66,5,3.7156931738212525e-05,14.716009099433776,NN,8,0,NN,697,169092,46002,48.0,1.0776706550223862,0.00041362895983572076,0.0011167571554636126,51.72819144107454,0.0901188004199905
becomes,1762,102,7,5.742434904996481e-05,14.087977876820734,VBZ,5,0,VB,661,179724,67422,48.0,1.0776706550223862,0.0004933825664663796,0.002392165715920946,51.72819144107454,0.0901188004199905
proud,2931,56,5,3.152709359605911e-05,14.953048296734623,JJ,4,0,JJ,707,164136,39592,48.0,1.0776706550223862,0.00035954709105307994,0.0006731234572282237,51.72819144107454,0.0901188004199905
astonishing,2722,62,11,3.490499648135116e-05,14.806206908405354,JJ,6,0,JJ,701,168764,43462,48.0,1.0776706550223862,0.0004478004352182752,0.0014627358738003207,51.72819144107454,0.0901188004199905
loved,2525,68,5,3.828289936664321e-05,14.67294037754189,VBD,5,0,VB,695,171700,47260,48.0,1.0776706550223862,0.0004627600502214927,0.0014292714257591328,51.72819144107454,0.0901188004199905
worn,2813,59,4,3.3216045038705135e-05,14.877760169430388,VBN,8,0,VB,704,165967,41536,48.0,1.0776706550223862,0.0005791846351389886,0.0017215186182466234,51.72819144107454,0.0901188004199905
sphere,977,185,6,0.0001041520056298,13.229021758275918,NN,6,0,NN,578,180745,106930,48.0,1.0776706550223862,0.0015732664141963712,0.008804498815542372,51.72819144107454,0.0901188004199905
knife,2269,76,5,4.278676988036594e-05,14.512475705348644,NN,3,0,NN,687,172444,52212,48.0,1.0776706550223862,0.000515847483665495,0.0020023609346383987,51.72819144107454,0.0901188004199905
golden,2288,76,6,4.278676988036594e-05,14.512475705348644,JJ,3,0,JJ,687,173888,52212,48.0,1.0776706550223862,0.0005480889005098798,0.005156318923552087,51.72819144107454,0.0901188004199905
agreeable,2693,63,9,3.54679802955665e-05,14.783123295292311,JJ,4,0,JJ,700,169659,44100,48.0,1.0776706550223862,0.00040215457403989553,0.001109856493328925,51.72819144107454,0.0901188004199905
formation,2704,62,9,3.490499648135116e-05,14.806206908405354,NN,4,0,NN,701,167648,43462,48.0,1.0776706550223862,0.0005374477039408637,0.0015859759455811424,51.72819144107454,0.0901188004199905
feeble,2837,59,6,3.3216045038705135e-05,14.877760169430388,JJ,3,0,JJ,704,167383,41536,48.0,1.0776706550223862,0.00035194988285463494,0.001005289790132823,51.72819144107454,0.0901188004199905
terms,1685,108,5,6.080225193525686e-05,14.00551571662876,NNS,3,0,NN,655,181980,70740,48.0,1.0776706550223862,0.00046787063706405066,0.0021110100979870447,51.72819144107454,0.0901188004199905
shapes,2300,75,6,4.22237860661506e-05,14.53158452829635,NNS,9,0,NN,688,172500,51600,48.0,1.0776706550223862,0.00038559767771702296,0.0010633158905006279,51.72819144107454,0.0901188004199905
glittering,2547,67,10,3.771991555242787e-05,14.694314028334457,VBG,3,0,VB,696,170649,46632,48.0,1.0776706550223862,0.0004494721323506096,0.0016096649066801886,51.72819144107454,0.0901188004199905
suggestion,2507,68,10,3.828289936664321e-05,14.67294037754189,NN,3,0,NN,695,170476,47260,48.0,1.0776706550223862,0.00040822698815121393,0.0014068807506819664,51.72819144107454,0.0901188004199905
anchor,1851,97,6,5.4609429978888105e-05,14.160490376605102,NN,5,0,NN,666,179547,64602,48.0,1.0776706550223862,0.0008378133913343588,0.0030834639628680577,51.72819144107454,0.0901188004199905
folly,2552,67,5,3.771991555242787e-05,14.694314028334457,NN,6,0,NN,696,170984,46632,48.0,1.0776706550223862,0.0005545716132238089,0.002380715732744594,51.72819144107454,0.0901188004199905
serve,2251,77,5,4.334975369458128e-05,14.493616678097329,VB,3,0,VB,686,173327,52822,48.0,1.0776706550223862,0.00042668221168513525,0.001141600270150833,51.72819144107454,0.0901188004199905
ascertained,2956,56,11,3.152709359605911e-05,14.953048296734623,VBN,9,0,VB,707,165536,39592,48.0,1.0776706550223862,0.00046056670655021697,0.001232562701131208,51.72819144107454,0.0901188004199905
president,1194,150,9,8.44475721323012e-05,13.53158452829635,NNP,3,0,NN,613,179100,91950,48.0,1.0776706550223862,0.00162922481934617,0.010118973286595176,51.72819144107454,0.0901188004199905
flowed,2720,62,6,3.490499648135116e-05,14.806206908405354,VBD,4,0,VB,701,168640,43462,48.0,1.0776706550223862,0.0005451821094132567,0.0023772146801964403,51.72819144107454,0.0901188004199905
curiously,2721,62,9,3.490499648135116e-05,14.806206908405354,RB,3,0,RB,701,168702,43462,48.0,1.0776706550223862,0.0004170018426053743,0.001846907720689608,51.72819144107454,0.0901188004199905
york,1193,150,4,8.44475721323012e-05,13.53158452829635,NNP,1,0,NN,613,178950,91950,48.0,1.0776706550223862,0.0009498263110850495,0.005301715485471302,51.72819144107454,0.0901188004199905
much,116,1587,4,0.0008934553131597,10.128316805957049,JJ,11,0,JJ,116,184092,184092,438.0,0.11743778189387398,0.00012524883919993378,0.0004141614565222829,51.437748469516805,0.08961280221170174
most,119,1580,4,0.0008895144264602,10.134694375727763,RBS,10,1,RB,119,188020,188020,439.0,0.11644737215585216,0.00013154544222183803,0.0016401038331810163,51.120396376419095,0.08905992400073014
glow,2440,70,4,3.940886699507389e-05,14.631120201847263,NN,4,0,NN,693,170800,48510,47.0,1.086814034462256,0.0004064809031262183,0.0011101266950584844,51.080259619726036,0.0889899993375018
elevation,2850,58,9,3.265306122448979e-05,14.902422223664658,NN,3,0,NN,705,165300,40890,47.0,1.086814034462256,0.0006453035527739675,0.0035171975225315733,51.080259619726036,0.0889899993375018
eaten,2924,56,5,3.152709359605911e-05,14.953048296734623,VBN,7,0,VB,707,163744,39592,47.0,1.086814034462256,0.00040853933522783944,0.000900053030610564,51.080259619726036,0.0889899993375018
wandered,2906,57,8,3.209007741027445e-05,14.927513204627488,VBD,6,0,VB,706,165642,40242,47.0,1.086814034462256,0.0004058917390998764,0.0010311328600211159,51.080259619726036,0.0889899993375018
variety,2391,72,7,4.0534834623504574e-05,14.590478217349917,NN,2,0,NN,691,172152,49752,47.0,1.086814034462256,0.0004976717822661324,0.006792587715389101,51.080259619726036,0.0889899993375018
sheltered,2896,57,9,3.209007741027445e-05,14.927513204627488,VBN,3,0,VB,706,165072,40242,47.0,1.086814034462256,0.00045052435001905215,0.001181961973314036,51.080259619726036,0.0889899993375018
lofty,2895,57,5,3.209007741027445e-05,14.927513204627488,JJ,4,0,JJ,706,165015,40242,47.0,1.086814034462256,0.0005635849436430249,0.00225013257652641,51.080259619726036,0.0889899993375018
phenomena,2624,65,9,3.6593947923997184e-05,14.738035405763776,NN,5,0,NN,698,170560,45370,47.0,1.086814034462256,0.0006163416019835299,0.002535336005743988,51.080259619726036,0.0889899993375018
resources,2561,66,9,3.7156931738212525e-05,14.716009099433776,NNS,4,0,NN,697,169026,46002,47.0,1.086814034462256,0.0004234845813420748,0.0018420576855292475,51.080259619726036,0.0889899993375018
dreadful,2557,66,8,3.7156931738212525e-05,14.716009099433776,JJ,5,0,JJ,697,168762,46002,47.0,1.086814034462256,0.0005666224078796686,0.003742794780756801,51.080259619726036,0.0889899993375018
attained,2539,67,8,3.771991555242787e-05,14.694314028334457,VBN,6,0,VB,696,170113,46632,47.0,1.086814034462256,0.0005624597044642409,0.0017710168948325737,51.080259619726036,0.0889899993375018
perpetual,2669,63,9,3.54679802955665e-05,14.783123295292311,JJ,1,0,JJ,700,168147,44100,47.0,1.086814034462256,0.0004092137573752329,0.0018420576855292475,51.080259619726036,0.0889899993375018
doesnt,2535,67,6,3.771991555242787e-05,14.694314028334457,NN,10,0,NN,696,169845,46632,47.0,1.086814034462256,0.00046670475002971105,0.0019941541916738644,51.080259619726036,0.0889899993375018
content,2673,63,7,3.54679802955665e-05,14.783123295292311,JJ,9,0,JJ,700,168399,44100,47.0,1.086814034462256,0.00041139919857219385,0.0011723991741771909,51.080259619726036,0.0889899993375018
addition,2680,63,8,3.54679802955665e-05,14.783123295292311,NN,3,0,NN,700,168840,44100,47.0,1.086814034462256,0.0004681822592412996,0.0021351945667234893,51.080259619726036,0.0889899993375018
silently,3039,54,8,3.040112596762843e-05,15.00551571662876,RB,7,0,RB,709,164106,38286,47.0,1.086814034462256,0.000465422955655475,0.0012922877936530988,51.080259619726036,0.0889899993375018
resting,3038,54,7,3.040112596762843e-05,15.00551571662876,VBG,3,0,VB,709,164052,38286,47.0,1.086814034462256,0.0005026007912688578,0.001888469217136848,51.080259619726036,0.0889899993375018
prevented,2758,61,9,3.434201266713582e-05,14.829665881229344,VBD,5,0,VB,702,168238,42822,47.0,1.086814034462256,0.0004595676038848514,0.0020505925178533136,51.080259619726036,0.0889899993375018
inevitably,2841,59,10,3.3216045038705135e-05,14.877760169430388,RB,4,0,RB,704,167619,41536,47.0,1.086814034462256,0.0005201657742234617,0.0038814786945080572,51.080259619726036,0.0889899993375018
chosen,2705,62,6,3.490499648135116e-05,14.806206908405354,VBN,6,0,VB,701,167710,43462,47.0,1.086814034462256,0.0004233399492319503,0.0014990538406375944,51.080259619726036,0.0889899993375018
roar,2510,68,4,3.828289936664321e-05,14.67294037754189,NN,3,0,NN,695,170680,47260,47.0,1.086814034462256,0.00047478744481307055,0.0017855652263892487,51.080259619726036,0.0889899993375018
arrangement,2585,66,11,3.7156931738212525e-05,14.716009099433776,NN,2,0,NN,697,170610,46002,47.0,1.086814034462256,0.00040398649931730436,0.0015168374521455073,51.080259619726036,0.0889899993375018
arrangements,2505,68,12,3.828289936664321e-05,14.67294037754189,NNS,2,0,NN,695,170340,47260,47.0,1.086814034462256,0.0004017718183930644,0.0011951767241153845,51.080259619726036,0.0889899993375018
illustration,2499,69,12,3.884588318085855e-05,14.65187876201406,NNP,6,0,NN,694,172431,47886,47.0,1.086814034462256,0.0008721422040166987,0.002998107681275189,51.080259619726036,0.0889899993375018
suffer,2483,69,6,3.884588318085855e-05,14.65187876201406,VB,3,0,VB,694,171327,47886,47.0,1.086814034462256,0.000374132074113492,0.0008764629310179484,51.080259619726036,0.0889899993375018
encounter,2467,69,9,3.884588318085855e-05,14.65187876201406,NN,3,0,NN,694,170223,47886,47.0,1.086814034462256,0.0004081753932737114,0.0020846816517818213,51.080259619726036,0.0889899993375018
discussed,2807,59,9,3.3216045038705135e-05,14.877760169430388,VBN,7,0,VB,704,165613,41536,47.0,1.086814034462256,0.0005497984144027892,0.0038814786945080572,51.080259619726036,0.0889899993375018
obscurity,3002,55,9,3.096410978184377e-05,14.97904350526757,NN,3,0,NN,708,165110,38940,47.0,1.086814034462256,0.0005283830303786546,0.0020505925178533136,51.080259619726036,0.0889899993375018
recalled,2746,61,8,3.434201266713582e-05,14.829665881229344,VBD,4,0,VB,702,167506,42822,47.0,1.086814034462256,0.00044196499929038523,0.0013593671475450359,51.080259619726036,0.0889899993375018
sandy,2769,60,5,3.377902885292048e-05,14.853512623183711,JJ,4,0,JJ,703,166140,42180,47.0,1.086814034462256,0.0005189780514025514,0.0023851076103780307,51.080259619726036,0.0889899993375018
swallowed,3016,54,9,3.040112596762843e-05,15.00551571662876,VBN,2,0,VB,709,162864,38286,47.0,1.086814034462256,0.00038096377719981097,0.0009385268000537617,51.080259619726036,0.0889899993375018
heavily,3013,54,7,3.040112596762843e-05,15.00551571662876,RB,4,0,RB,709,162702,38286,47.0,1.086814034462256,0.0004359987747791919,0.0011011287076618604,51.080259619726036,0.0889899993375018
noon,2641,64,4,3.603096410978184e-05,14.760403218792227,NN,10,0,NN,699,169024,44736,47.0,1.086814034462256,0.0006064513211683369,0.0017585987612657866,51.080259619726036,0.0889899993375018
dying,2408,71,5,3.997185080928923e-05,14.610656099287548,VBG,5,0,VB,692,170968,49132,47.0,1.086814034462256,0.0005776356559902666,0.003754827758218927,51.080259619726036,0.0889899993375018
3,1693,107,1,6.023926812104152e-05,14.018936232391082,CD,5,0,CD,656,181151,70192,47.0,1.086814034462256,0.0007808141251559594,0.010634188204131664,51.080259619726036,0.0889899993375018
flowers,1922,92,7,5.17945109078114e-05,14.236841262735217,NNS,5,0,NN,671,176824,61732,47.0,1.086814034462256,0.0006332898604836826,0.0045691881328743505,51.080259619726036,0.0889899993375018
moral,1390,130,5,7.318789584799437e-05,13.738035405763776,JJ,4,0,JJ,633,180700,82290,47.0,1.086814034462256,0.0004328635271175536,0.0011512860534557798,51.080259619726036,0.0889899993375018
calling,3089,53,7,2.983814215341309e-05,15.03248276422903,VBG,3,0,VB,710,163717,37630,47.0,1.086814034462256,0.00038212437424686144,0.0007112657293601153,51.080259619726036,0.0889899993375018
amazement,3175,51,9,2.871217452498241e-05,15.087977876820734,NN,5,0,NN,712,161925,36312,47.0,1.086814034462256,0.0004297503830613222,0.0008550857863589741,51.080259619726036,0.0889899993375018
bread,1937,91,5,5.1231527093596056e-05,14.252608578593534,NN,7,0,NN,672,176267,61152,47.0,1.086814034462256,0.0005765725598493186,0.0033582511686744104,51.080259619726036,0.0889899993375018
2,1584,114,1,6.41801548205489e-05,13.927513204627488,CD,5,0,CD,649,180576,73986,47.0,1.086814034462256,0.0007865901295349062,0.010634188204131664,51.080259619726036,0.0889899993375018
raising,3193,51,7,2.871217452498241e-05,15.087977876820734,VBG,2,0,VB,712,162843,36312,47.0,1.086814034462256,0.00045151670229181157,0.0011274004506869877,51.080259619726036,0.0889899993375018
everyone,1742,104,8,5.8550316678395495e-05,14.059963500651138,NN,4,0,NN,659,181168,68536,47.0,1.086814034462256,0.0006282668235574363,0.0026749993815878316,51.080259619726036,0.0889899993375018
screw,2280,76,5,4.278676988036594e-05,14.512475705348644,NN,5,0,NN,687,173280,52212,47.0,1.086814034462256,0.0007845266111144983,0.0029085121350461802,51.080259619726036,0.0889899993375018
boys,2116,82,4,4.616467276565799e-05,14.402851214174143,NN,7,0,NN,681,173512,55842,47.0,1.086814034462256,0.00043338926054572807,0.0021351945667234893,51.080259619726036,0.0889899993375018
those,120,1578,5,0.0008883884588318,10.13652172877877,DT,9,1,DT,120,189360,189360,440.0,0.11545921591178605,0.0001242293013809206,0.0005628724724523391,50.80205500118586,0.08850532230171754
found,135,1400,5,0.0007881773399014,10.3091921069599,VBD,11,0,VB,135,189000,189000,440.0,0.11545921591178605,0.00012222672557878552,0.0005701689674656101,50.80205500118586,0.08850532230171754
confound,2928,56,8,3.152709359605911e-05,14.953048296734623,NN,7,0,NN,707,163968,39592,46.0,1.0961540607163995,0.0005363279199102851,0.0011655013936378517,50.42308679295438,0.08784509894242923
interval,2836,59,8,3.3216045038705135e-05,14.877760169430388,NN,2,0,NN,704,167324,41536,46.0,1.0961540607163995,0.0005096767985120806,0.002706553236336789,50.42308679295438,0.08784509894242923
paces,2564,66,5,3.7156931738212525e-05,14.716009099433776,NNS,4,0,NN,697,169224,46002,46.0,1.0961540607163995,0.0005708590261794431,0.0025686093982809598,50.42308679295438,0.08784509894242923
halted,2729,62,6,3.490499648135116e-05,14.806206908405354,VBD,6,0,VB,701,169198,43462,46.0,1.0961540607163995,0.0004334557868591198,0.0011711047657226492,50.42308679295438,0.08784509894242923
supreme,2811,59,7,3.3216045038705135e-05,14.877760169430388,JJ,4,0,JJ,704,165849,41536,46.0,1.0961540607163995,0.00039787719020348224,0.000848416455662848,50.42308679295438,0.08784509894242923
comfort,2236,78,7,4.391273750879662e-05,14.475000999929982,NN,2,0,NN,685,174408,53430,46.0,1.0961540607163995,0.0005767715266797543,0.003914835931129998,50.42308679295438,0.08784509894242923
bones,2439,70,5,3.940886699507389e-05,14.631120201847263,NNS,6,0,NN,693,170730,48510,46.0,1.0961540607163995,0.0005839721751792746,0.0029282833322788948,50.42308679295438,0.08784509894242923
chain,2687,63,5,3.54679802955665e-05,14.783123295292311,NN,2,0,NN,700,169281,44100,46.0,1.0961540607163995,0.0004948931022279167,0.0019264570487107196,50.42308679295438,0.08784509894242923
habits,2229,78,6,4.391273750879662e-05,14.475000999929982,NNS,3,0,NN,685,173862,53430,46.0,1.0961540607163995,0.0004468491971423876,0.002239334138337895,50.42308679295438,0.08784509894242923
control,1480,123,7,6.924700914848698e-05,13.817888713452987,NN,4,0,NN,640,182040,78720,46.0,1.0961540607163995,0.00048191149088229793,0.005146263195851641,50.42308679295438,0.08784509894242923
alarm,3020,54,5,3.040112596762843e-05,15.00551571662876,NN,4,0,NN,709,163080,38286,46.0,1.0961540607163995,0.000474795915484496,0.001857888238502372,50.42308679295438,0.08784509894242923
explored,2942,56,8,3.152709359605911e-05,14.953048296734623,VBN,8,0,VB,707,164752,39592,46.0,1.0961540607163995,0.00048511615498132607,0.001262123270830627,50.42308679295438,0.08784509894242923
hungry,2531,67,6,3.771991555242787e-05,14.694314028334457,JJ,9,0,JJ,696,169577,46632,46.0,1.0961540607163995,0.000560467834996742,0.0017679904205103218,50.42308679295438,0.08784509894242923
pursued,3087,53,7,2.983814215341309e-05,15.03248276422903,VBN,5,0,VB,710,163611,37630,46.0,1.0961540607163995,0.00039209423204743325,0.0007665413012002794,50.42308679295438,0.08784509894242923
constructed,2848,58,11,3.265306122448979e-05,14.902422223664658,VBN,5,0,VB,705,165184,40890,46.0,1.0961540607163995,0.0005676507029241905,0.0015373829743568015,50.42308679295438,0.08784509894242923
superior,2530,67,8,3.771991555242787e-05,14.694314028334457,JJ,3,0,JJ,696,169510,46632,46.0,1.0961540607163995,0.00045934355374810815,0.0014537852264143228,50.42308679295438,0.08784509894242923
dared,2948,56,5,3.152709359605911e-05,14.953048296734623,VBD,5,0,VB,707,165088,39592,46.0,1.0961540607163995,0.000476138232438239,0.0012672301279958377,50.42308679295438,0.08784509894242923
occur,2757,61,5,3.434201266713582e-05,14.829665881229344,VB,4,0,VB,702,168177,42822,46.0,1.0961540607163995,0.0004251263415334973,0.0011105917535120563,50.42308679295438,0.08784509894242923
resist,2951,56,6,3.152709359605911e-05,14.953048296734623,VB,4,0,VB,707,165256,39592,46.0,1.0961540607163995,0.0005598939651695164,0.0024413230750922037,50.42308679295438,0.08784509894242923
travelling,2515,68,10,3.828289936664321e-05,14.67294037754189,VBG,4,0,VB,695,171020,47260,46.0,1.0961540607163995,0.0006963438196239079,0.0027403851517909987,50.42308679295438,0.08784509894242923
irresistible,3305,49,12,2.7586206896551723e-05,15.14569337467702,JJ,2,0,JJ,714,161945,34986,46.0,1.0961540607163995,0.00046913472281168096,0.0011288919265874352,50.42308679295438,0.08784509894242923
eighteen,3256,50,8,2.8149190710767065e-05,15.116547029017504,JJ,3,0,JJ,713,162800,35650,46.0,1.0961540607163995,0.0004925259198721556,0.0010673359890130472,50.42308679295438,0.08784509894242923
concluded,3267,49,9,2.7586206896551723e-05,15.14569337467702,VBD,7,0,VB,714,160083,34986,46.0,1.0961540607163995,0.0004367791988329307,0.0008748236717608935,50.42308679295438,0.08784509894242923
torrent,2306,75,7,4.22237860661506e-05,14.53158452829635,NN,4,0,NN,688,172950,51600,46.0,1.0961540607163995,0.0006423442736326936,0.004098866680029272,50.42308679295438,0.08784509894242923
vapor,2478,69,5,3.884588318085855e-05,14.65187876201406,NN,7,0,NN,694,170982,47886,46.0,1.0961540607163995,0.0005974939420024192,0.0021362320306287934,50.42308679295438,0.08784509894242923
mixed,2307,75,5,4.22237860661506e-05,14.53158452829635,JJ,6,0,JJ,688,173025,51600,46.0,1.0961540607163995,0.0003796062913851457,0.0012604301196432344,50.42308679295438,0.08784509894242923
nobody,1944,90,6,5.066854327938072e-05,14.268550122462557,NN,6,0,NN,673,174960,60570,46.0,1.0961540607163995,0.0004257107238485634,0.0011562806547641344,50.42308679295438,0.08784509894242923
disposition,1941,91,11,5.1231527093596056e-05,14.252608578593534,NN,3,0,NN,672,176631,61152,46.0,1.0961540607163995,0.00035518627812099136,0.0008180254184450743,50.42308679295438,0.08784509894242923
abandon,3021,54,7,3.040112596762843e-05,15.00551571662876,VB,5,0,VB,709,163134,38286,46.0,1.0961540607163995,0.00047745452555995866,0.0013400416390176033,50.42308679295438,0.08784509894242923
style,2230,78,5,4.391273750879662e-05,14.475000999929982,NN,4,0,NN,685,173940,53430,46.0,1.0961540607163995,0.00046139035569614794,0.0011761309664339052,50.42308679295438,0.08784509894242923
settlers,835,215,8,0.0001210415200562,13.01221036920277,NNS,4,0,NN,548,179525,117820,46.0,1.0961540607163995,0.0016313055200691201,0.004758990133356293,50.42308679295438,0.08784509894242923
shown,3036,54,5,3.040112596762843e-05,15.00551571662876,VBN,4,0,VB,709,163944,38286,46.0,1.0961540607163995,0.000434110071500355,0.0011288919265874352,50.42308679295438,0.08784509894242923
foliage,2800,60,7,3.377902885292048e-05,14.853512623183711,NN,2,0,NN,703,168000,42180,46.0,1.0961540607163995,0.0005834748766670612,0.0027082249801516976,50.42308679295438,0.08784509894242923
hastened,3491,46,8,2.58972554539057e-05,15.236841262735217,VBD,2,0,VB,717,160586,32982,46.0,1.0961540607163995,0.0005006403094799743,0.0010673359890130472,50.42308679295438,0.08784509894242923
exploration,2410,71,11,3.997185080928923e-05,14.610656099287548,NN,2,0,NN,692,171110,49132,46.0,1.0961540607163995,0.000613113635505723,0.0024413230750922037,50.42308679295438,0.08784509894242923
huts,2607,65,4,3.6593947923997184e-05,14.738035405763776,NN,3,0,NN,698,169455,45370,46.0,1.0961540607163995,0.000651187377390313,0.0017613616401441878,50.42308679295438,0.08784509894242923
hang,2407,71,4,3.997185080928923e-05,14.610656099287548,VB,8,0,VB,692,170897,49132,46.0,1.0961540607163995,0.0003681528536381022,0.001188887267588286,50.42308679295438,0.08784509894242923
galleries,2013,87,9,4.89795918367347e-05,14.317459722943502,NNS,4,0,NN,676,175131,58812,46.0,1.0961540607163995,0.0007065961470031147,0.003093983235893063,50.42308679295438,0.08784509894242923
surveyed,2859,58,8,3.265306122448979e-05,14.902422223664658,VBD,5,0,VB,705,165822,40890,46.0,1.0961540607163995,0.0003494968095192679,0.0007538886249768911,50.42308679295438,0.08784509894242923
fifth,3206,51,5,2.871217452498241e-05,15.087977876820734,JJ,5,0,JJ,712,163506,36312,46.0,1.0961540607163995,0.0005609541188998084,0.002706553236336789,50.42308679295438,0.08784509894242923
represented,2788,60,11,3.377902885292048e-05,14.853512623183711,VBN,4,0,VB,703,167280,42180,46.0,1.0961540607163995,0.0005095094495406121,0.0025741386944416428,50.42308679295438,0.08784509894242923
hid,2627,64,3,3.603096410978184e-05,14.760403218792227,NN,8,0,NN,699,168128,44736,46.0,1.0961540607163995,0.0005247783313677383,0.0017399270805022215,50.42308679295438,0.08784509894242923
lunar,709,251,5,0.000141308937368,12.788859664841455,NN,6,0,NN,514,177959,129014,46.0,1.0961540607163995,0.0018204240864440528,0.006834427973090987,50.42308679295438,0.08784509894242923
examining,3044,54,9,3.040112596762843e-05,15.00551571662876,VBG,2,0,VB,709,164376,38286,46.0,1.0961540607163995,0.0005311614000694486,0.0017751482764638048,50.42308679295438,0.08784509894242923
desired,3051,54,7,3.040112596762843e-05,15.00551571662876,VBD,6,0,VB,709,164754,38286,46.0,1.0961540607163995,0.00045497505023535,0.0010725577893506844,50.42308679295438,0.08784509894242923
wretched,2638,64,8,3.603096410978184e-05,14.760403218792227,JJ,6,0,JJ,699,168832,44736,46.0,1.0961540607163995,0.000573776275074674,0.0015886290735020283,50.42308679295438,0.08784509894242923
